DIRECTORY;cvc4_cbqi;cvc4_default;cvc4_fmf;cvc4_tplanes;cvc4_tplanes_cbqi;cvc4_tplanes_fmf
BENCHMARK;STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s]
rec_ind-int_check_bvsgt_bvashr1_rtl.smt2;mo;0;0;0;955.2;mo;0;0;0;1099.84;to;0;0;0;10800.04;mo;0;0;0;1078.84;mo;0;0;0;959.48;to;0;0;0;10800.08
rec_ind-int_check_bvsgt_bvlshr0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvsgt_bvlshr0_rtl.smt2;mo;0;0;0;733.57;mo;0;0;0;493.95;mo;0;0;0;3818.98;mo;0;0;0;500.72;mo;0;0;0;736.87;mo;0;0;0;3749.4
rec_ind-int_check_bvsgt_bvlshr1_ltr.smt2;to;0;0;0;10800.05;to;0;0;0;10792.35;ok;1;1;0;15.38;to;0;0;0;10800.18;to;0;0;0;10800.08;ok;1;1;0;15.53
rec_ind-int_check_bvsgt_bvlshr1_rtl.smt2;mo;0;0;0;1005.88;mo;0;0;0;1026.79;mo;0;0;0;4077.47;mo;0;0;0;1030.97;mo;0;0;0;1016.48;mo;0;0;0;4103.48
rec_ind-int_check_bvsgt_bvmul_ltr.smt2;mo;0;0;0;922.54;mo;0;0;0;804.67;to;0;0;0;10800.14;mo;0;0;0;804.48;mo;0;0;0;924.19;to;0;0;0;10764.25
rec_ind-int_check_bvsgt_bvmul_rtl.smt2;mo;0;0;0;653.36;mo;0;0;0;482.25;mo;0;0;0;3565.87;mo;0;0;0;478.3;mo;0;0;0;650.29;mo;0;0;0;3510.84
rec_ind-int_check_bvsgt_bvneg_ltr.smt2;to;0;0;0;10800.01;to;0;0;0;10739.18;ok;1;0;1;2943.31;to;0;0;0;10800.05;to;0;0;0;10800.02;ok;1;0;1;2972.23
rec_ind-int_check_bvsgt_bvneg_rtl.smt2;mo;0;0;0;596.7;mo;0;0;0;515.57;to;0;0;0;10800.06;mo;0;0;0;511.74;mo;0;0;0;593.1;to;0;0;0;10800.09
rec_ind-int_check_bvsgt_bvnot_ltr.smt2;to;0;0;0;10800.09;to;0;0;0;10712.1;ok;1;0;1;358.13;to;0;0;0;10800.09;to;0;0;0;10800.08;ok;1;0;1;369.76
rec_ind-int_check_bvsgt_bvnot_rtl.smt2;to;0;0;0;10800.18;to;0;0;0;10704.34;to;0;0;0;10800.11;to;0;0;0;10800.16;to;0;0;0;10800.16;to;0;0;0;10800.06
rec_ind-int_check_bvsgt_bvor_ltr.smt2;to;0;0;0;10800.1;to;0;0;0;10800.1;ok;1;0;1;2977.64;to;0;0;0;10800.03;to;0;0;0;10800.09;ok;1;0;1;3011.05
rec_ind-int_check_bvsgt_bvor_rtl.smt2;mo;0;0;0;657.55;mo;0;0;0;527.64;to;0;0;0;10800.08;mo;0;0;0;517.57;mo;0;0;0;654.04;to;0;0;0;10800.06
rec_ind-int_check_bvsgt_bvshl0_ltr.smt2;to;0;0;0;10800.04;to;0;0;0;10800.06;to;0;0;0;10800.07;to;0;0;0;10800.09;to;0;0;0;10800.07;to;0;0;0;10800.03
rec_ind-int_check_bvsgt_bvshl0_rtl.smt2;mo;0;0;0;744.68;mo;0;0;0;469.83;mo;0;0;0;3071.62;mo;0;0;0;475.89;mo;0;0;0;734.3;mo;0;0;0;3084.22
rec_ind-int_check_bvsgt_bvshl1_ltr.smt2;mo;0;0;0;834.57;mo;0;0;0;931.76;to;0;0;0;10800.03;mo;0;0;0;915.89;mo;0;0;0;825.82;to;0;0;0;10800.08
rec_ind-int_check_bvsgt_bvshl1_rtl.smt2;mo;0;0;0;707.18;mo;0;0;0;708.63;mo;0;0;0;10000.89;mo;0;0;0;708.5;mo;0;0;0;695.89;mo;0;0;0;9929.8
rec_ind-int_check_bvsgt_bvudiv0_ltr.smt2;to;0;0;0;10800.2;to;0;0;0;10800.17;to;0;0;0;10800.08;to;0;0;0;10750.08;to;0;0;0;10800.13;to;0;0;0;10800.06
rec_ind-int_check_bvsgt_bvudiv0_rtl.smt2;mo;0;0;0;759.12;mo;0;0;0;754.85;to;0;0;0;10800.06;mo;0;0;0;756.06;mo;0;0;0;765.39;to;0;0;0;10800.06
rec_ind-int_check_bvsgt_bvudiv1_ltr.smt2;mo;0;0;0;928.42;mo;0;0;0;911.22;to;0;0;0;10800.05;mo;0;0;0;907.09;mo;0;0;0;927.21;to;0;0;0;10800.1
rec_ind-int_check_bvsgt_bvudiv1_rtl.smt2;mo;0;0;0;739.28;mo;0;0;0;728.11;to;0;0;0;10800.1;mo;0;0;0;732.25;mo;0;0;0;743.57;to;0;0;0;10800.07
rec_ind-int_check_bvsgt_bvurem0_ltr.smt2;to;0;0;0;10800.08;to;0;0;0;10800.09;to;0;0;0;10800.08;to;0;0;0;10800.08;to;0;0;0;10750.18;to;0;0;0;10800.07
rec_ind-int_check_bvsgt_bvurem0_rtl.smt2;mo;0;0;0;734.09;mo;0;0;0;722.81;mo;0;0;0;3283.26;mo;0;0;0;723.87;mo;0;0;0;735.39;mo;0;0;0;3182.11
rec_ind-int_check_bvsgt_bvurem1_ltr.smt2;mo;0;0;0;935.72;mo;0;0;0;920.53;to;0;0;0;10800.01;mo;0;0;0;903.54;mo;0;0;0;933.53;to;0;0;0;10800.09
rec_ind-int_check_bvsgt_bvurem1_rtl.smt2;mo;0;0;0;730.98;mo;0;0;0;710.95;to;0;0;0;10796.15;mo;0;0;0;719.64;mo;0;0;0;740.24;to;0;0;0;10800.09
rec_ind-int_check_bvsle_bvadd_ltr.smt2;to;0;0;0;10800.19;to;0;0;0;10800.02;ok;1;0;1;2797.34;to;0;0;0;10800.01;to;0;0;0;10800.11;ok;1;0;1;2745.5
rec_ind-int_check_bvsle_bvadd_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvsle_bvand_ltr.smt2;to;0;0;0;10800.09;to;0;0;0;10800.08;to;0;0;0;10800.04;to;0;0;0;10800.18;to;0;0;0;10800.07;to;0;0;0;10800.07
rec_ind-int_check_bvsle_bvand_rtl.smt2;mo;0;0;0;1279.33;mo;0;0;0;1296.08;to;0;0;0;10800.04;mo;0;0;0;1269.49;mo;0;0;0;1281.82;to;0;0;0;10800.03
rec_ind-int_check_bvsle_bvashr0_ltr.smt2;to;0;0;0;10800.04;to;0;0;0;10800.09;mo;0;0;0;2002.39;to;0;0;0;10800.06;to;0;0;0;10800.06;mo;0;0;0;2010.36
rec_ind-int_check_bvsle_bvashr0_rtl.smt2;mo;0;0;0;1515.45;mo;0;0;0;1205.58;to;0;0;0;10800.01;mo;0;0;0;1197.02;mo;0;0;0;1518.2;to;0;0;0;10800.02
rec_ind-int_check_bvsle_bvashr1_ltr.smt2;to;0;0;0;10800.18;to;0;0;0;10757.14;to;0;0;0;10800.02;to;0;0;0;10800.17;to;0;0;0;10800.16;to;0;0;0;10800.08
rec_ind-int_check_bvsle_bvashr1_rtl.smt2;mo;0;0;0;1972.68;mo;0;0;0;1934.84;to;0;0;0;10800.06;mo;0;0;0;1942.25;mo;0;0;0;1980.19;to;0;0;0;10800.03
rec_ind-int_check_bvsle_bvlshr0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvsle_bvlshr0_rtl.smt2;mo;0;0;0;1203.23;mo;0;0;0;1168.81;ok;1;0;1;10139.13;mo;0;0;0;1201.83;mo;0;0;0;1210.18;ok;1;0;1;10109.24
rec_ind-int_check_bvsle_bvlshr1_ltr.smt2;to;0;0;0;10800.16;to;0;0;0;10800.16;to;0;0;0;10800.02;to;0;0;0;10800.13;to;0;0;0;10800.15;to;0;0;0;10800.04
rec_ind-int_check_bvsle_bvlshr1_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvsle_bvmul_ltr.smt2;mo;0;0;0;912.01;mo;0;0;0;909.2;to;0;0;0;10777.95;mo;0;0;0;911.17;mo;0;0;0;919.69;to;0;0;0;10800.04
rec_ind-int_check_bvsle_bvmul_rtl.smt2;to;0;0;0;10800.05;to;0;0;0;10800.02;mo;0;0;0;2421.39;to;0;0;0;10800.05;to;0;0;0;10800.03;mo;0;0;0;2479.09
rec_ind-int_check_bvsle_bvneg_ltr.smt2;to;0;0;0;10800.06;to;0;0;0;10800.07;ok;1;0;1;44.27;to;0;0;0;10800.08;to;0;0;0;10800.01;ok;1;0;1;43.95
rec_ind-int_check_bvsle_bvneg_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvsle_bvnot_ltr.smt2;to;0;0;0;10800.06;to;0;0;0;10722.88;ok;1;0;1;999.78;to;0;0;0;10800.01;to;0;0;0;10800.08;ok;1;0;1;999.85
rec_ind-int_check_bvsle_bvnot_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvsle_bvor_ltr.smt2;to;0;0;0;10800.08;to;0;0;0;10800.12;to;0;0;0;10800.01;to;0;0;0;10800.12;to;0;0;0;10800.16;to;0;0;0;10800.07
rec_ind-int_check_bvsle_bvor_rtl.smt2;mo;0;0;0;681.64;mo;0;0;0;684.76;to;0;0;0;10800.07;mo;0;0;0;682.86;mo;0;0;0;687.54;to;0;0;0;10800.09
rec_ind-int_check_bvsle_bvshl0_ltr.smt2;to;0;0;0;10800.15;to;0;0;0;10800.02;ok;1;0;1;10159.91;to;0;0;0;10800.13;to;0;0;0;10800.16;ok;1;0;1;10284.52
rec_ind-int_check_bvsle_bvshl0_rtl.smt2;mo;0;0;0;6174.13;mo;0;0;0;6261.75;to;0;0;0;10800.15;mo;0;0;0;6202.06;mo;0;0;0;6211.59;to;0;0;0;10800.14
rec_ind-int_check_bvsle_bvshl1_ltr.smt2;mo;0;0;0;937.3;mo;0;0;0;902.35;to;0;0;0;10800.06;mo;0;0;0;920.45;mo;0;0;0;928.55;to;0;0;0;10800.07
rec_ind-int_check_bvsle_bvshl1_rtl.smt2;mo;0;0;0;1254.93;mo;0;0;0;1235.57;to;0;0;0;10800.05;mo;0;0;0;1239.58;mo;0;0;0;1249.57;to;0;0;0;10798.61
rec_ind-int_check_bvsle_bvudiv0_ltr.smt2;to;0;0;0;10800.01;to;0;0;0;10800.01;to;0;0;0;10800.07;to;0;0;0;10800.05;to;0;0;0;10800.18;to;0;0;0;10763.56
rec_ind-int_check_bvsle_bvudiv0_rtl.smt2;mo;0;0;0;1505.93;mo;0;0;0;1505.56;to;0;0;0;10800.04;mo;0;0;0;1485.02;mo;0;0;0;1487.23;to;0;0;0;10800.1
rec_ind-int_check_bvsle_bvudiv1_ltr.smt2;to;0;0;0;10800.11;to;0;0;0;10800.05;ok;1;1;0;14.0;to;0;0;0;10800.08;to;0;0;0;10800.13;ok;1;1;0;14.95
rec_ind-int_check_bvsle_bvudiv1_rtl.smt2;mo;0;0;0;736.73;mo;0;0;0;731.23;ok;1;0;1;7698.75;mo;0;0;0;725.56;mo;0;0;0;737.37;ok;1;0;1;7587.3
rec_ind-int_check_bvsle_bvurem0_ltr.smt2;to;0;0;0;10800.19;to;0;0;0;10800.19;to;0;0;0;10800.09;to;0;0;0;10800.18;to;0;0;0;10800.16;to;0;0;0;10800.05
rec_ind-int_check_bvsle_bvurem0_rtl.smt2;mo;0;0;0;732.55;mo;0;0;0;733.33;to;0;0;0;10800.03;mo;0;0;0;733.88;mo;0;0;0;727.92;to;0;0;0;10800.1
rec_ind-int_check_bvsle_bvurem1_ltr.smt2;to;0;0;0;10800.01;to;0;0;0;10800.05;ok;1;0;1;103.96;to;0;0;0;10800.1;to;0;0;0;10800.03;ok;1;0;1;104.26
rec_ind-int_check_bvsle_bvurem1_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvslt_bvadd_ltr.smt2;to;0;0;0;10800.17;to;0;0;0;10743.84;to;0;0;0;10800.09;to;0;0;0;10800.12;to;0;0;0;10800.17;to;0;0;0;10800.05
rec_ind-int_check_bvslt_bvadd_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvslt_bvand_ltr.smt2;to;0;0;0;10800.07;to;0;0;0;10800.08;to;0;0;0;10800.01;to;0;0;0;10800.05;to;0;0;0;10800.04;to;0;0;0;10800.02
rec_ind-int_check_bvslt_bvand_rtl.smt2;mo;0;0;0;673.48;mo;0;0;0;526.72;to;0;0;0;10800.04;mo;0;0;0;532.01;mo;0;0;0;671.56;to;0;0;0;10800.03
rec_ind-int_check_bvslt_bvashr0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvslt_bvashr0_rtl.smt2;mo;0;0;0;229.26;mo;0;0;0;140.26;to;0;0;0;10800.07;mo;0;0;0;143.37;mo;0;0;0;227.26;to;0;0;0;10800.02
rec_ind-int_check_bvslt_bvashr1_ltr.smt2;to;0;0;0;10800.12;to;0;0;0;10800.15;to;0;0;0;10755.92;to;0;0;0;10800.19;to;0;0;0;10800.19;to;0;0;0;10800.05
rec_ind-int_check_bvslt_bvashr1_rtl.smt2;mo;0;0;0;992.31;mo;0;0;0;986.8;to;0;0;0;10800.01;mo;0;0;0;984.48;mo;0;0;0;989.89;to;0;0;0;10800.01
rec_ind-int_check_bvslt_bvlshr0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvslt_bvlshr0_rtl.smt2;mo;0;0;0;530.55;mo;0;0;0;480.17;to;0;0;0;10785.73;mo;0;0;0;496.84;mo;0;0;0;533.88;to;0;0;0;10800.02
rec_ind-int_check_bvslt_bvlshr1_ltr.smt2;to;0;0;0;10800.14;to;0;0;0;10708.57;to;0;0;0;10706.4;to;0;0;0;10800.1;to;0;0;0;10800.14;to;0;0;0;10800.04
rec_ind-int_check_bvslt_bvlshr1_rtl.smt2;mo;0;0;0;1039.63;mo;0;0;0;1066.42;to;0;0;0;10800.07;mo;0;0;0;1072.39;mo;0;0;0;1036.22;to;0;0;0;10800.07
rec_ind-int_check_bvslt_bvmul_ltr.smt2;mo;0;0;0;815.54;mo;0;0;0;806.52;ok;1;1;0;20.55;mo;0;0;0;801.84;mo;0;0;0;816.65;ok;1;1;0;19.92
rec_ind-int_check_bvslt_bvmul_rtl.smt2;mo;0;0;0;526.65;mo;0;0;0;437.57;to;0;0;0;10800.08;mo;0;0;0;438.78;mo;0;0;0;532.47;to;0;0;0;10800.03
rec_ind-int_check_bvslt_bvneg_ltr.smt2;to;0;0;0;10800.06;to;0;0;0;10800.05;ok;1;0;1;14.49;to;0;0;0;10800.07;to;0;0;0;10800.01;ok;1;0;1;14.37
rec_ind-int_check_bvslt_bvneg_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvslt_bvnot_ltr.smt2;to;0;0;0;10800.02;to;0;0;0;10800.07;ok;1;0;1;5.44;to;0;0;0;10800.07;to;0;0;0;10800.06;ok;1;0;1;5.26
rec_ind-int_check_bvslt_bvnot_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvslt_bvor_ltr.smt2;to;0;0;0;10800.05;to;0;0;0;10800.09;to;0;0;0;10800.02;to;0;0;0;10800.02;to;0;0;0;10800.06;to;0;0;0;10800.01
rec_ind-int_check_bvslt_bvor_rtl.smt2;mo;0;0;0;656.92;mo;0;0;0;472.65;to;0;0;0;10800.07;mo;0;0;0;468.31;mo;0;0;0;649.81;to;0;0;0;10800.03
rec_ind-int_check_bvslt_bvshl0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvslt_bvshl0_rtl.smt2;mo;0;0;0;540.9;mo;0;0;0;525.24;mo;0;0;0;5104.33;mo;0;0;0;531.33;mo;0;0;0;537.74;mo;0;0;0;5101.98
rec_ind-int_check_bvslt_bvshl1_ltr.smt2;mo;0;0;0;902.13;mo;0;0;0;904.8;to;0;0;0;10800.03;mo;0;0;0;911.15;mo;0;0;0;902.07;to;0;0;0;10800.06
rec_ind-int_check_bvslt_bvshl1_rtl.smt2;mo;0;0;0;709.97;mo;0;0;0;728.75;to;0;0;0;10791.1;mo;0;0;0;734.55;mo;0;0;0;702.83;to;0;0;0;10800.03
rec_ind-int_check_bvslt_bvudiv0_ltr.smt2;to;0;0;0;10800.09;to;0;0;0;10794.43;to;0;0;0;10800.02;to;0;0;0;10800.07;to;0;0;0;10800.09;to;0;0;0;10800.01
rec_ind-int_check_bvslt_bvudiv0_rtl.smt2;mo;0;0;0;774.99;mo;0;0;0;740.88;mo;0;0;0;9961.33;mo;0;0;0;745.63;mo;0;0;0;764.83;mo;0;0;0;9647.04
rec_ind-int_check_bvslt_bvudiv1_ltr.smt2;to;0;0;0;10800.1;to;0;0;0;10800.07;ok;1;1;0;3.75;to;0;0;0;10800.14;to;0;0;0;10800.12;ok;1;1;0;3.8
rec_ind-int_check_bvslt_bvudiv1_rtl.smt2;mo;0;0;0;742.59;mo;0;0;0;713.65;to;0;0;0;10770.57;mo;0;0;0;715.21;mo;0;0;0;735.45;ok;1;0;1;10785.65
rec_ind-int_check_bvslt_bvurem0_ltr.smt2;to;0;0;0;10800.16;to;0;0;0;10800.04;to;0;0;0;10800.1;to;0;0;0;10800.19;to;0;0;0;10800.18;to;0;0;0;10800.06
rec_ind-int_check_bvslt_bvurem0_rtl.smt2;mo;0;0;0;742.57;mo;0;0;0;692.11;to;0;0;0;10800.07;mo;0;0;0;697.04;mo;0;0;0;739.88;to;0;0;0;10800.05
rec_ind-int_check_bvslt_bvurem1_ltr.smt2;to;0;0;0;10800.09;to;0;0;0;10800.01;ok;1;0;1;414.62;to;0;0;0;10800.1;to;0;0;0;10800.03;ok;1;0;1;410.96
rec_ind-int_check_bvslt_bvurem1_rtl.smt2;mo;0;0;0;733.76;mo;0;0;0;726.06;to;0;0;0;10798.75;mo;0;0;0;739.91;mo;0;0;0;731.63;to;0;0;0;10800.09
rec_ind-int_check_bvuge_bvadd_ltr.smt2;to;0;0;0;10800.01;to;0;0;0;10800.01;ok;1;0;1;1.63;to;0;0;0;10800.07;to;0;0;0;10800.02;ok;1;0;1;1.65
rec_ind-int_check_bvuge_bvadd_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvuge_bvand_ltr.smt2;ok;1;0;1;0.39;ok;1;0;1;0.48;ok;1;0;1;1.59;ok;1;0;1;0.51;ok;1;0;1;0.39;ok;1;0;1;1.61
rec_ind-int_check_bvuge_bvand_rtl.smt2;mo;0;0;0;700.49;mo;0;0;0;712.01;to;0;0;0;10800.09;mo;0;0;0;707.27;mo;0;0;0;700.35;to;0;0;0;10800.05
rec_ind-int_check_bvuge_bvashr0_ltr.smt2;to;0;0;0;10800.1;to;0;0;0;10800.07;to;0;0;0;10800.04;to;0;0;0;10800.03;to;0;0;0;10800.09;to;0;0;0;10800.08
rec_ind-int_check_bvuge_bvashr0_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvuge_bvashr1_ltr.smt2;to;0;0;0;10800.09;to;0;0;0;10800.05;to;0;0;0;10800.06;to;0;0;0;10800.1;to;0;0;0;10800.08;to;0;0;0;10800.1
rec_ind-int_check_bvuge_bvashr1_rtl.smt2;mo;0;0;0;1004.69;mo;0;0;0;1020.56;to;0;0;0;10800.05;mo;0;0;0;1024.87;mo;0;0;0;1011.57;to;0;0;0;10800.08
rec_ind-int_check_bvuge_bvlshr0_ltr.smt2;to;0;0;0;10800.03;to;0;0;0;10800.08;to;0;0;0;10800.02;to;0;0;0;10800.08;to;0;0;0;10800.05;to;0;0;0;10800.08
rec_ind-int_check_bvuge_bvlshr0_rtl.smt2;mo;0;0;0;549.66;mo;0;0;0;541.21;to;0;0;0;10800.05;mo;0;0;0;533.11;mo;0;0;0;538.84;to;0;0;0;10800.09
rec_ind-int_check_bvuge_bvlshr1_ltr.smt2;to;0;0;0;10724.23;to;0;0;0;10800.09;ok;1;0;1;42.87;to;0;0;0;10800.04;to;0;0;0;10800.08;ok;1;0;1;44.52
rec_ind-int_check_bvuge_bvlshr1_rtl.smt2;mo;0;0;0;1036.47;mo;0;0;0;1078.99;to;0;0;0;10800.06;mo;0;0;0;1081.11;mo;0;0;0;1038.04;to;0;0;0;10800.05
rec_ind-int_check_bvuge_bvmul_ltr.smt2;mo;0;0;0;822.33;mo;0;0;0;895.47;to;0;0;0;10800.02;mo;0;0;0;891.48;mo;0;0;0;825.44;to;0;0;0;10781.66
rec_ind-int_check_bvuge_bvmul_rtl.smt2;mo;0;0;0;530.47;mo;0;0;0;522.2;to;0;0;0;10800.03;mo;0;0;0;532.16;mo;0;0;0;539.0;to;0;0;0;10800.01
rec_ind-int_check_bvuge_bvneg_ltr.smt2;to;0;0;0;10800.02;to;0;0;0;10800.01;ok;1;0;1;351.19;to;0;0;0;10800.01;to;0;0;0;10800.09;ok;1;0;1;354.67
rec_ind-int_check_bvuge_bvneg_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvuge_bvnot_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.17;ok;1;0;1;0.04;ok;1;0;1;0.0;ok;1;0;1;0.21
rec_ind-int_check_bvuge_bvnot_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvuge_bvor_ltr.smt2;ok;1;0;1;0.36;ok;1;0;1;0.32;ok;1;0;1;0.33;ok;1;0;1;0.35;ok;1;0;1;0.37;ok;1;0;1;0.28
rec_ind-int_check_bvuge_bvor_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvuge_bvshl0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvuge_bvshl0_rtl.smt2;mo;0;0;0;567.83;mo;0;0;0;527.46;to;0;0;0;10753.55;mo;0;0;0;538.66;mo;0;0;0;564.76;to;0;0;0;10800.04
rec_ind-int_check_bvuge_bvshl1_ltr.smt2;mo;0;0;0;914.23;mo;0;0;0;929.92;to;0;0;0;10725.72;mo;0;0;0;927.25;mo;0;0;0;915.17;to;0;0;0;10800.04
rec_ind-int_check_bvuge_bvshl1_rtl.smt2;mo;0;0;0;711.8;mo;0;0;0;734.68;to;0;0;0;10800.03;mo;0;0;0;732.11;mo;0;0;0;706.61;to;0;0;0;10800.09
rec_ind-int_check_bvuge_bvudiv0_ltr.smt2;to;0;0;0;10777.95;to;0;0;0;10800.11;to;0;0;0;10800.1;to;0;0;0;10800.16;to;0;0;0;10800.12;to;0;0;0;10800.04
rec_ind-int_check_bvuge_bvudiv0_rtl.smt2;mo;0;0;0;6423.27;mo;0;0;0;7262.74;to;0;0;0;10800.08;mo;0;0;0;7180.26;mo;0;0;0;6392.64;to;0;0;0;10800.02
rec_ind-int_check_bvuge_bvudiv1_ltr.smt2;ok;1;0;1;0.07;ok;1;0;1;0.0;ok;1;0;1;0.22;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.18
rec_ind-int_check_bvuge_bvudiv1_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
rec_ind-int_check_bvuge_bvurem0_ltr.smt2;to;0;0;0;10800.07;to;0;0;0;10792.11;to;0;0;0;10800.04;to;0;0;0;10800.03;to;0;0;0;10800.07;to;0;0;0;10800.08
rec_ind-int_check_bvuge_bvurem0_rtl.smt2;mo;0;0;0;249.82;mo;0;0;0;872.8;to;0;0;0;10800.09;mo;0;0;0;896.25;mo;0;0;0;246.67;to;0;0;0;10800.07
rec_ind-int_check_bvuge_bvurem1_ltr.smt2;to;0;0;0;10800.08;to;0;0;0;10675.16;to;0;0;0;10800.05;to;0;0;0;10800.06;to;0;0;0;10739.09;to;0;0;0;10800.09
rec_ind-int_check_bvuge_bvurem1_rtl.smt2;mo;0;0;0;1221.1;mo;0;0;0;2880.13;to;0;0;0;10800.08;mo;0;0;0;2825.39;mo;0;0;0;1220.28;to;0;0;0;10800.03
rec_ind-int_check_bvugt_bvadd_ltr.smt2;to;0;0;0;10800.09;to;0;0;0;10800.06;ok;1;0;1;2.72;to;0;0;0;10800.06;to;0;0;0;10800.01;ok;1;0;1;2.92
rec_ind-int_check_bvugt_bvadd_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.07;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.08
rec_ind-int_check_bvugt_bvand_ltr.smt2;ok;1;0;1;0.38;ok;1;0;1;0.17;ok;1;0;1;11.0;ok;1;0;1;0.17;ok;1;0;1;0.4;ok;1;0;1;11.41
rec_ind-int_check_bvugt_bvand_rtl.smt2;mo;0;0;0;763.38;mo;0;0;0;517.17;to;0;0;0;10800.04;mo;0;0;0;527.56;mo;0;0;0;767.63;to;0;0;0;10800.02
rec_ind-int_check_bvugt_bvashr0_ltr.smt2;to;0;0;0;10800.07;to;0;0;0;10754.55;to;0;0;0;10800.08;to;0;0;0;10800.05;to;0;0;0;10800.06;to;0;0;0;10800.1
rec_ind-int_check_bvugt_bvashr0_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.06;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.06
